specObjID,bestObjID,plate,mjd,fiberID,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,elodieObject,elodieSpType,elodieBV,elodieTEff,elodieLogG,elodieFeH
6085743634258612224,1237664289930609154,5405,56010,926,A5II (34578),190.1058,14.49331,22.94767,22.11085,21.90568,21.95502,21.84325,HD028343,K7V,1.363,3900,4.232,0.17
6087859917854887936,1237661971724305151,5407,55926,433,A5II (34578),189.3589,7.676446,22.49377,21.70972,21.52321,21.56368,20.96917,HD028343,K7V,1.363,3900,4.232,0.17
6087944855128133632,1237658491746910489,5407,55926,742,A5II (34578),190.2746,9.233065,21.55214,20.44423,20.25767,20.30678,20.62972,?,0,0,4752,4.641,-0.91
6089022928158216192,1237664292077895865,5408,56038,568,A5II (34578),189.738,16.12278,20.65756,19.75846,19.65317,19.51835,19.60139,HD029697,K3V,1.108,4246,4.368,-0.28
6090123537938665472,1237658629159518483,5409,55957,476,A5II (34578),189.5689,11.77496,21.76064,20.84393,20.72233,20.7113,20.39299,HD014626,0,1.071,4358,2.687,-0.27
6091121070852820992,1237662524158640414,5410,56016,9,A5II (34578),192.8767,13.64878,22.41163,21.23209,20.92441,21.08424,21.45914,HD001227,G8II-III,0.895,5063,2.65,0.25
6091179894724907008,1237661951331140172,5410,56016,223,A5II (34578),191.7031,13.49576,22.12556,21.01398,20.78205,20.83992,20.49129,HD009927,K3III,1.299,4395,2.11,-0.01
6092298921627111424,1237658492821373356,5411,55953,198,A5II (34578),191.8961,9.983977,22.81158,22.02312,21.99453,22.09638,21.2098,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
6092419867906166784,1237662238542856264,5411,55953,638,A5II (34578),191.1638,10.77322,21.57926,20.8399,20.70966,20.62052,20.35143,HD050281,K3V,1.074,4650,0,0.07
6093483096119988224,1237661815486415332,5412,55981,410,A5II (34578),192.195,11.22543,23.08679,21.80636,21.39416,21.34798,21.60585,HD002796,Fw,0.647,4949,1.32,-2.32
6093516631224635392,1237661817096765867,5412,55981,532,A5II (34578),191.6372,12.5527,22.72808,21.64153,21.61501,21.49162,20.85024,HD010380,K3III,1.381,4066,1.43,-0.27
6095644736533843968,1237662525769580642,5414,56014,82,A5II (34578),193.7751,14.88087,20.07163,19.22488,18.90192,18.77452,18.70322,HD036395,M1V,1.474,3705,4.8,0.6
6095689816510582784,1237662525232447672,5414,56014,246,A5II (34578),193.1408,14.52248,21.59037,20.95011,20.68662,20.53898,20.83117,HD028343,K7V,1.363,3900,4.232,0.17
6095766232568713216,1237668562881937832,5414,56014,524,A5II (34578),191.7773,16.40324,23.14952,21.53549,21.58133,21.40886,21.07149,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6095891027138465792,1237662526843388411,5414,56014,978,A5II (34578),193.9667,15.87143,23.66962,21.99739,21.65639,21.53556,21.26413,HD000245,G2V,0.539,5373,4.37,-1.08
6097938317588058112,1237664289395507769,5416,56002,234,A5II (34578),194.3261,13.89037,25.34023,22.1872,21.92229,21.91663,21.6904,HD002796,Fw,0.647,4949,1.32,-2.32
6098077405808971776,1237662525232775743,5416,56002,740,A5II (34578),193.9498,14.55303,23.78889,21.89328,21.75022,21.48562,21.63652,HD000245,G2V,0.539,5373,4.37,-1.08
6099059269289922560,1237661971726926729,5417,55978,216,A5II (34578),195.4276,7.494997,22.5725,21.33724,21.19623,21.15463,20.92042,HD036395,M1V,1.474,3705,4.8,0.6
6101349552094466048,1237661816024531731,5419,55983,356,A5II (34578),195.2258,11.6456,23.02596,21.19618,20.98255,20.93271,20.69195,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6102434220751474688,1237661818172735676,5420,56009,206,A5II (34578),196.8315,13.11994,20.93918,20.16659,19.92182,19.87873,19.74347,HD049368,S...,1.756,3700,1,-0.45
6103650829881069568,1237662238007820394,5421,55980,536,A5II (34578),195.5513,10.12607,19.81525,18.55238,18.32871,18.26463,18.19105,HD036395,M1V,1.474,3705,4.8,0.6
6103753634218266624,1237661815488774629,5421,55980,910,A5II (34578),197.7419,11.00523,23.44391,21.84714,21.76267,21.91517,21.91481,?,0,0,4752,4.641,-0.91
6105944410767511552,1237658492287058572,5423,55958,688,A5II (34578),197.9139,9.45729,22.87597,21.85945,21.81939,21.84456,21.20948,HD001227,G8II-III,0.895,5063,2.65,0.25
6107031279269859328,1237668624628122359,5424,56033,546,A5II (34578),197.1762,17.4261,23.28953,21.64337,21.4935,21.45629,20.65705,HD001227,G8II-III,0.895,5063,2.65,0.25
6110295179000041472,1237671957514223806,5427,56001,132,A5II (34578),201.0042,11.52242,21.75994,20.38805,20.15743,20.00901,20.05437,HD046784,M0III,1.674,3796,1.532,-0.27
6110311671674458112,1237671991873176169,5427,56001,192,A5II (34578),200.728,12.23016,23.54629,22.17612,22.11228,21.99393,22.55769,HD029139,K5III,1.538,3922,1.21,-0.17
6111502992992915456,1237668589192413669,5428,56029,430,A5II (34578),199.8067,16.14419,22.2139,21.76662,21.65143,21.54472,21.28178,HD028343,K7V,1.363,3900,4.232,0.17
6112576665258577920,1237661972803092660,5429,55979,240,A5II (34578),200.9352,8.075334,21.83805,21.06512,20.98393,21.03579,20.77728,HD057651,0,1.633,3714,1.49,-0.57
6112592608177180672,1237659346953109773,5429,55979,298,A5II (34578),200.6979,7.174054,22.01465,21.13885,20.97267,20.97505,20.72486,HD002796,Fw,0.647,4949,1.32,-2.32
6113747645494480896,1237671990263873974,5430,56000,404,A5II (34578),200.8045,9.059587,23.2671,21.74675,21.74212,21.85511,21.13121,HD001227,G8II-III,0.895,5063,2.65,0.25
6114803726597509120,1237662529524203798,5431,56011,150,A5II (34578),202.2556,14.1304,21.86504,20.97936,20.83228,20.74691,21.07821,HD001227,G8II-III,0.895,5063,2.65,0.25
6114865849004478464,1237662528986939656,5431,56011,376,A5II (34578),201.2558,13.7059,21.0002,20.25279,19.99864,19.84152,19.5476,HD009927,K3III,1.299,4395,2.11,-0.01
6117084113210200064,1237671991875404506,5433,55981,254,A5II (34578),202.882,7.642163,24.97535,22.15606,21.64316,21.71927,21.33063,HD000245,G2V,0.539,5373,4.37,-1.08
6120473358373244928,1237664290473378101,5436,56015,296,A5II (34578),204.0869,14.04643,22.18064,21.33429,21.21666,21.22464,20.95427,HD001227,G8II-III,0.895,5063,2.65,0.25
6121599257575444480,1237662246593823069,5437,55973,296,A5II (34578),204.9714,7.375801,21.70609,21.03794,20.81994,20.83993,20.45886,HD001227,G8II-III,0.895,5063,2.65,0.25
6122810919875792896,1237661951336644961,5438,56002,608,A5II (34578),204.4866,12.87266,24.21534,21.7134,21.62358,21.47132,21.47688,HD000245,G2V,0.539,5373,4.37,-1.08
6123937370259869696,1237668624631202440,5439,56045,610,A5II (34578),204.4126,16.92031,23.03582,21.86927,21.80644,21.69764,21.89165,HD000245,G2V,0.539,5373,4.37,-1.08
6128404685416321024,1237661818176864779,5443,56010,478,A5II (34578),206.5286,12.68372,22.38082,21.30797,21.16693,21.14059,20.96541,HD049368,S...,1.756,3700,1,-0.45
6131668035994669056,1237664291549675626,5446,56014,62,A5II (34578),210.0462,14.40543,20.82578,19.63506,19.40369,19.28053,19.23007,HD036395,M1V,1.474,3705,4.8,0.6
6131676282331877376,1237662530601157444,5446,56014,92,A5II (34578),209.8986,14.09256,23.13887,21.98133,21.91069,21.99361,21.25351,HD001227,G8II-III,0.895,5063,2.65,0.25
6131908004407431168,1237668348670706520,5446,56014,935,A5II (34578),209.9555,15.17832,24.03432,21.87177,21.73092,21.65608,21.30294,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
6133024282648006656,1237662237477437780,5447,55958,900,A5II (34578),210.3946,8.921141,24.34094,22.08873,21.73937,21.69175,21.44432,SUN,G2V,0.65,5777,4.44,0
6135059205001072640,1237668296604385602,5449,56030,111,A5II (34578),211.0554,17.03888,25.39745,21.84649,21.62098,21.51921,21.07119,HD030495,G3V,0.588,5820,4.37,-0.05
6135157886169665536,1237668315920400700,5449,56030,470,A5II (34578),209.2003,16.72755,21.49491,20.69123,20.54469,20.54964,20.15631,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6137343714950139904,1237668348134556205,5451,56010,230,A5II (34578),211.4825,14.49467,22.53903,21.5412,21.25687,21.1577,20.75481,HD016458,G8p...,1.323,4547,1.93,-0.33
6137384396880367616,1237664291550003331,5451,56010,378,A5II (34578),210.8324,14.21666,20.42616,19.5506,19.25363,19.18684,19.24974,HD095735,M2V,1.502,3717,4.89,-0.2
6137415732961759232,1237664291549610305,5451,56010,492,A5II (34578),210.0235,14.45129,20.8232,19.63041,19.37856,19.28197,19.24524,HD139798,F2V,0.317,6821,4.167,-0.21
6138596057804984320,1237662263778541962,5452,55957,690,A5II (34578),211.7257,9.032837,21.07001,20.18905,19.69333,19.83608,19.90661,HD014625,0,1.08,4437,2.745,0.21
6138605953409634304,1237662238014964268,5452,55957,726,A5II (34578),211.977,9.179097,23.14729,21.63745,21.5524,21.72092,21.90002,HD036395,M1V,1.474,3705,4.8,0.6
6139690622368632832,1237662636363022609,5453,56001,576,A5II (34578),211.4002,12.86437,21.31899,20.54705,20.42783,20.52542,20.2605,HD016458,G8p...,1.323,4547,1.93,-0.33
6144285481041678336,1237662264853660443,5457,55976,908,A5II (34578),215.0638,9.569435,22.41745,21.45364,21.40101,21.26662,21.23697,HD022049,K2V,0.877,5059,4.57,-0.1
6146304185380130816,1237668271367389336,5459,56035,60,A5II (34578),216.1078,16.70462,20.44068,19.57884,19.43233,19.2352,19.15009,HD036395,M1V,1.474,3705,4.8,0.6
6146470211635924992,1237667781236359622,5459,56035,664,A5II (34578),214.5693,18.61371,22.35525,21.80029,21.62262,21.62056,21.58181,HD001227,G8II-III,0.895,5063,2.65,0.25
6146480107240574976,1237668271903605405,5459,56035,700,A5II (34578),214.7379,17.35659,23.56959,21.2568,21.05299,21.0205,20.72036,HD001227,G8II-III,0.895,5063,2.65,0.25
6147679673839276032,1237661950268277127,5460,56000,968,A5II (34578),217.036,11.04205,21.77734,21.00837,20.70996,21.18305,20.60416,HD036395,M1V,1.474,3705,4.8,0.6
6148733556036489216,1237668332562809055,5461,56018,706,A5II (34578),215.6291,15.57976,21.89125,21.31237,21.13961,21.1538,21.15962,HD000245,G2V,0.539,5373,4.37,-1.08
6149756650935046144,1237662262706832344,5462,55978,332,A5II (34578),216.4591,7.753138,23.24713,21.33887,21.16139,21.15833,21.11488,HD033751,0,1,4536,2.826,0.09
6154308080240971776,1237668350284136860,5466,56033,506,A5II (34578),216.7896,15.60835,21.42604,20.58591,20.40685,20.44604,20.23455,HD009927,K3III,1.299,4395,2.11,-0.01
6154438372368863232,1237668270831829275,5466,56033,980,A5II (34578),219.1636,15.85073,21.54273,20.9548,20.64031,20.58713,20.54464,HD001227,G8II-III,0.895,5063,2.65,0.25
6155376804536537088,1237662263244685410,5467,55973,298,A5II (34578),218.712,8.008421,22.12431,21.41333,21.33455,21.26426,21.20493,HD009927,K3III,1.299,4395,2.11,-0.01
6156502705131245568,1237662636366365125,5468,56014,298,A5II (34578),219.1714,12.05597,22.25067,21.65868,21.51391,21.68112,21.84274,HD001227,G8II-III,0.895,5063,2.65,0.25
6158855110158209024,1237662635829887328,5470,56008,664,A5II (34578),219.9319,11.44164,22.29512,21.85729,21.75798,21.86947,21.07572,HD036395,M1V,1.474,3705,4.8,0.6
6160040933884973056,1237668271369421635,5471,56034,882,A5II (34578),220.9153,15.82228,22.78868,22.08309,21.84473,22.12246,21.8192,HD028343,K7V,1.363,3900,4.232,0.17
6163220171790241792,1237667733987721646,5474,56036,160,A5II (34578),222.9138,17.19056,21.83757,21.12532,20.85407,20.84239,20.82853,HD009927,K3III,1.299,4395,2.11,-0.01
6163317478569299968,1237667781239046160,5474,56036,514,A5II (34578),220.862,17.37274,22.11539,21.5138,21.35623,21.21271,22.097,HD001227,G8II-III,0.895,5063,2.65,0.25
6163357060987899904,1237667781239439809,5474,56036,658,A5II (34578),221.8458,17.2211,21.5668,20.82246,20.6435,20.6782,20.65601,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6163366406836736000,1237667781776376648,5474,56036,692,A5II (34578),222.0745,17.4901,22.5448,21.80581,21.8281,21.63431,21.89967,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6165585770218541056,1237662239093031120,5476,55986,574,A5II (34578),222.0704,9.065154,20.66388,19.82208,19.61219,19.58037,19.61691,HD014625,0,1.08,4437,2.745,0.21
6167827125141524480,1237662638515225017,5478,56014,536,A5II (34578),222.6492,13.11014,21.63055,20.96694,20.77402,20.61844,20.52229,HD001227,G8II-III,0.895,5063,2.65,0.25
6173513249574899712,1237668270834975182,5483,56017,742,A5II (34578),226.4809,14.28526,22.30352,21.62361,21.43456,21.38353,21.06204,HD028343,K7V,1.363,3900,4.232,0.17
6177832130661601280,1237662264859755053,5487,55982,70,A5II (34578),228.997,8.260151,22.44216,21.63684,21.3917,21.59332,21.07165,HD001227,G8II-III,0.895,5063,2.65,0.25
6177889855022059520,1237661949199385315,5487,55982,280,A5II (34578),228.0181,8.583887,23.02427,21.42581,21.24326,21.26622,21.31194,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6178003654475534336,1237661949199254234,5487,55982,694,A5II (34578),227.6977,8.822158,22.46238,21.61644,21.47359,21.51734,20.75313,HD000245,G2V,0.539,5373,4.37,-1.08
6179133678071074816,1237668349752378080,5488,56013,709,A5II (34578),228.4811,12.96696,22.15733,21.36597,21.18785,21.2076,20.98528,HD000245,G2V,0.539,5373,4.37,-1.08
6179196625111764992,1237668332568838789,5488,56013,938,A5II (34578),229.5061,13.00147,22.74115,21.69722,21.66574,21.39763,20.90138,HD001227,G8II-III,0.895,5063,2.65,0.25
6181367610653036544,1237661951347655179,5490,56003,644,A5II (34578),230.0418,10.06112,21.8418,21.1597,20.844,20.86721,20.52262,HD001227,G8II-III,0.895,5063,2.65,0.25
6182363768707895296,1237668310551692075,5491,56034,172,A5II (34578),230.8819,13.96827,22.3928,21.72115,21.58836,21.38766,21.05154,HD001227,G8II-III,0.895,5063,2.65,0.25
6183524302828359680,1237668331495752384,5492,56010,298,A5II (34578),230.8333,11.84946,24.22128,21.73489,21.46335,21.42585,21.01134,HD016458,G8p...,1.323,4547,1.93,-0.33
6184593577869594624,1237662533821268446,5493,56009,92,A5II (34578),232.5335,10.02117,22.24549,21.35426,21.12079,20.8497,20.48788,HD000245,G2V,0.539,5373,4.37,-1.08
6186821461409550336,1237671260122907018,5495,55896,5,A5II (34578),129.0329,8.958457,21.06184,20.05224,19.77293,19.6434,19.69119,HD036395,M1V,1.474,3705,4.8,0.6
6186890455764193280,1237671260122317676,5495,55896,256,A5II (34578),127.6574,8.695339,23.52334,21.81477,21.8244,21.85195,21.35827,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6186960549630464000,1237671261732471207,5495,55896,511,A5II (34578),126.2837,9.680918,20.8868,20.00219,19.72738,19.65328,19.65822,HD029139,K5III,1.538,3922,1.21,-0.17
6360320823128248320,1237678919131332886,5649,55912,408,A5II (34578),0.9175268,12.25603,22.76462,21.79836,21.59113,21.66742,21.4778,HD000245,G2V,0.539,5373,4.37,-1.08
6409868945848029184,1237666090056155536,5693,56246,439,A5II (34578),19.23223,24.99753,22.14145,21.11948,20.73451,20.70961,20.59183,HD139195,K0p,0.942,5000,2.93,-0.04
6410882969893097472,1237680073396060740,5694,56213,32,A5II (34578),23.49321,25.02705,24.00569,21.65703,21.28705,21.14491,21.39108,HD002796,Fw,0.647,4949,1.32,-2.32
6410886543305887744,1237680070713606228,5694,56213,45,A5II (34578),23.37978,24.28009,24.45089,21.33999,20.92995,20.7381,20.63083,HD014625,0,1.08,4437,2.745,0.21
6410931348404719616,1237680070713278744,5694,56213,208,A5II (34578),22.52489,24.20073,22.15212,21.39034,21.07951,21.04327,20.79951,HD000245,G2V,0.539,5373,4.37,-1.08
6417741723964035072,1237679540820181307,5700,56245,408,A5II (34578),13.02653,21.20044,21.47223,20.81599,20.5385,20.51469,20.10598,HD001227,G8II-III,0.895,5063,2.65,0.25
6421089735947866112,1237679460823663229,5703,56190,300,A5II (34578),14.58556,20.04962,23.20998,21.17413,20.85248,20.78988,20.60907,HD016458,G8p...,1.323,4547,1.93,-0.33
6423452586503065600,1237679168765362718,5705,56194,704,A5II (34578),14.47597,17.40622,23.50864,21.43143,21.06763,20.83364,20.35161,HD002796,Fw,0.647,4949,1.32,-2.32
6425776955342475264,1237663916807356762,5707,56269,968,A5II (34578),130.0641,60.89704,22.2142,20.79987,20.57146,20.45802,20.28694,HD000245,G2V,0.539,5373,4.37,-1.08
6426747829746946048,1237660937702801737,5708,56605,404,A5II (34578),133.775,58.28949,22.39589,20.90809,20.68275,20.55056,20.34492,HD009927,K3III,1.299,4395,2.11,-0.01
6433431486977036288,1237663787424416098,5714,56660,143,A5II (34578),135.0341,63.08025,21.95901,21.17734,20.90902,20.74045,20.43588,HD036395,M1V,1.474,3705,4.8,0.6
6434548590740525056,1237653614261108987,5715,56657,111,A5II (34578),147.5007,57.51829,22.05083,21.01101,20.79408,20.79624,20.96805,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
6434612912170749952,1237654383591293182,5715,56657,345,A5II (34578),145.4989,57.02708,20.88915,20.31086,20.05524,20.0083,19.95457,HD057651,0,1.633,3714,1.49,-0.57
6435712699129417728,1237651250953322793,5716,56684,250,A5II (34578),144.2256,58.34333,21.26784,20.47938,20.31136,20.31922,20.09181,HD036395,M1V,1.474,3705,4.8,0.6
6435759978129412096,1237651192435835528,5716,56684,422,A5II (34578),142.3893,58.96629,22.44502,21.22855,20.86456,21.06135,20.61913,HD000693,F5V,0.429,6180,4.11,-0.41
6438059606849900544,1237663787962270109,5718,56693,596,A5II (34578),137.5233,64.99531,24.73692,21.57066,21.37341,21.29119,21.31348,HD000245,G2V,0.539,5373,4.37,-1.08
6439235523144077312,1237651191363469687,5719,56014,778,A5II (34578),148.5509,59.97504,21.05996,20.45741,20.21169,20.22359,20.21042,HD028343,K7V,1.363,3900,4.232,0.17
6442495575019769856,1237651272430387423,5722,56008,350,A5II (34578),148.2601,62.40326,21.31652,20.73592,20.41279,20.47618,20.19479,HD026297,G5/G6IVw,1.072,4437,1.08,-1.69
6443645124308389888,1237651271890043076,5723,56597,436,A5II (34578),136.7537,57.01382,21.24137,19.72357,19.74406,19.81354,19.66526,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
6444837540759621632,1237655108905206330,5724,56364,678,A5II (34578),145.5395,53.92174,23.05737,21.6938,21.53844,21.31573,20.59136,HD001227,G8II-III,0.895,5063,2.65,0.25
6444912582428217344,1237655108368859306,5724,56364,951,A5II (34578),147.6875,54.14857,20.15335,19.33385,19.04452,18.93042,18.82989,HD028343,K7V,1.363,3900,4.232,0.17
6445851844615098368,1237654383589720279,5725,56625,272,A5II (34578),140.3074,54.96565,21.15311,20.37147,20.13503,20.06411,19.90445,HD036395,M1V,1.474,3705,4.8,0.6
6450489034452258816,1237653614258291088,5729,56598,758,A5II (34578),138.1664,53.66407,23.65603,21.33869,21.11521,21.06457,21.24261,HD036395,M1V,1.474,3705,4.8,0.6
6453766674051256320,1237654654179279076,5732,56326,394,A5II (34578),135.66,49.90082,19.62052,18.72971,18.43852,18.36618,18.30604,HD036395,M1V,1.474,3705,4.8,0.6
6454949202984456192,1237655107828580584,5733,56575,600,A5II (34578),137.721,49.2944,21.90789,20.66747,20.41417,20.38072,20.2827,HD001227,G8II-III,0.895,5063,2.65,0.25
6454972292728639488,1237654652032123151,5733,56575,684,A5II (34578),138.1369,49.0556,21.57449,21.18431,21.01429,21.01399,21.40052,HD030495,G3V,0.588,5820,4.37,-0.05
6457082795315712000,1237657772316033452,5735,55980,170,A5II (34578),135.9373,47.36617,22.11512,21.17057,20.996,20.90666,20.80259,HD029139,K5III,1.538,3922,1.21,-0.17
6457220234269184000,1237654654178885903,5735,55980,670,A5II (34578),134.6371,49.31743,21.57918,20.6771,20.55149,20.60229,20.49682,HD016458,G8p...,1.323,4547,1.93,-0.33
6457275209850572800,1237655108902060321,5735,55980,870,A5II (34578),136.197,49.55392,21.71974,21.15208,20.90812,20.88601,20.82689,HD000245,G2V,0.539,5373,4.37,-1.08
6459456647647744000,1237655107295183127,5737,56381,614,A5II (34578),148.5816,53.49573,21.85412,20.98739,20.8916,20.66129,20.47496,HD001227,G8II-III,0.895,5063,2.65,0.25
6461552310015512576,1237657630592991724,5739,55976,46,A5II (34578),149.7603,47.91474,22.39592,20.94407,20.72101,20.57221,20.45698,HD028343,K7V,1.363,3900,4.232,0.17
6462873098727477248,1237657770171367694,5740,55998,755,A5II (34578),145.5026,49.82037,21.83931,20.86395,20.74177,20.62332,20.27341,HD009927,K3III,1.299,4395,2.11,-0.01
6463845891338162176,1237657857674117490,5741,55980,198,A5II (34578),147.2955,46.70742,21.88859,21.36066,21.13924,21.15453,20.80523,HD028343,K7V,1.363,3900,4.232,0.17
6463883824489320448,1237657776084419478,5741,55980,336,A5II (34578),146.6358,46.52439,21.55277,24.00829,20.61455,20.50936,20.5212,HD014626,0,1.071,4358,2.687,-0.27
6466226884288204800,1237655369816408308,5743,56011,668,A5II (34578),147.6681,56.61337,22.22524,20.81489,20.55108,20.52423,20.37632,HD036395,M1V,1.474,3705,4.8,0.6
6493217699652718592,1237667292653093154,5767,56245,556,A5II (34578),140.4552,19.9153,21.28786,20.57215,20.43644,20.25276,20.27796,HD009927,K3III,1.299,4395,2.11,-0.01
6493313906920148992,1237667429020664377,5767,56245,906,A5II (34578),142.343,20.02889,22.76455,21.63309,21.31982,21.35377,20.97079,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6494454096652947456,1237667539076972894,5768,56017,958,A5II (34578),140.1096,19.20662,22.14281,21.46736,21.29236,21.1399,20.8689,HD049368,S...,1.756,3700,1,-0.45
6495368344413425664,1237667430092177688,5769,56246,188,A5II (34578),136.9631,19.18183,21.21444,20.15093,20.00632,19.983,19.79269,HD028343,K7V,1.363,3900,4.232,0.17
6495487091669225472,1237667209972613564,5769,56246,620,A5II (34578),135.8291,19.46082,21.51292,20.61017,20.43398,20.28215,20.05543,HD028343,K7V,1.363,3900,4.232,0.17
6498700685202444288,1237667252923466024,5772,56003,23,A5II (34578),138.8136,20.75576,21.22762,20.47446,20.36355,20.16936,20.0269,BD+174708,sdF8,0.394,5949,3.93,-1.7
6500021198768066560,1237667112256537309,5773,56009,731,A5II (34578),134.9132,21.95162,22.63129,22.01118,21.93032,21.90735,22.21905,HD000245,G2V,0.539,5373,4.37,-1.08
6504409629099053056,1237665097388130848,5777,56280,312,A5II (34578),138.9097,25.24091,22.1795,20.92796,20.7378,20.78024,20.78194,HD001227,G8II-III,0.895,5063,2.65,0.25
6505647679997235200,1237664877799866725,5778,56328,720,A5II (34578),136.7372,26.06169,21.82892,20.68866,20.37386,20.28664,20.01152,HD001227,G8II-III,0.895,5063,2.65,0.25
6506795020548591616,1237664091828781382,5779,56338,798,A5II (34578),137.9957,28.48824,21.97079,21.6066,21.42356,21.19588,20.99618,HD009927,K3III,1.299,4395,2.11,-0.01
6507708713637531648,1237664835930554578,5780,56274,26,A5II (34578),136.4568,26.62898,19.97048,19.14554,18.81561,18.68666,18.61809,HD028343,K7V,1.363,3900,4.232,0.17
6507744447765434368,1237664879410348820,5780,56274,156,A5II (34578),135.9304,26.94397,21.99727,21.62705,21.51131,21.3587,21.29847,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6507869242335186944,1237664667889828503,5780,56274,610,A5II (34578),134.5109,27.60089,22.11475,21.59106,21.46436,21.36193,21.23686,HD197964,K1IV,0.525,4818,3.05,0.17
6508876396043194368,1237664092902261180,5781,56337,178,A5II (34578),136.8855,28.98614,21.83934,21.04115,20.83363,20.85147,20.4277,HD001227,G8II-III,0.895,5063,2.65,0.25
6509001190612946944,1237661124542726406,5781,56337,632,A5II (34578),135.6909,30.33982,21.34937,20.71887,20.52885,20.44473,20.41775,HD002796,Fw,0.647,4949,1.32,-2.32
6509063313019916288,1237664093976133997,5781,56337,858,A5II (34578),136.8353,29.72934,22.29716,21.16248,21.07611,21.00898,20.8053,HD030495,G3V,0.588,5820,4.37,-0.05
6510056445807185920,1237667782819643669,5782,56272,375,A5II (34578),148.2717,18.44243,22.19965,21.68564,21.51924,21.42998,21.7262,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
6510099051882762240,1237667536932438388,5782,56272,530,A5II (34578),147.4578,19.44501,21.15353,20.46592,20.23728,20.14353,19.95774,HD001227,G8II-III,0.895,5063,2.65,0.25
6510198557685075968,1237667536396354243,5782,56272,892,A5II (34578),149.3952,19.64766,21.78197,21.0956,20.77183,20.75522,20.64134,HD046784,M0III,1.674,3796,1.532,-0.27
6512395377840508928,1237667538544165213,5784,56029,692,A5II (34578),149.658,21.453,21.60553,21.13303,20.98171,21.01503,20.9201,HD000245,G2V,0.539,5373,4.37,-1.08
6513448988884357120,1237667429022630275,5785,56269,429,A5II (34578),146.8981,21.31905,21.48103,20.70199,20.55263,20.48029,20.50353,HD016458,G8p...,1.323,4547,1.93,-0.33
6514463013181083648,1237667429022630427,5786,56251,22,A5II (34578),146.8641,21.28737,22.66631,21.10472,20.89455,20.70779,20.50823,HD002796,Fw,0.647,4949,1.32,-2.32
6514634536995016704,1237667293191930140,5786,56251,646,A5II (34578),144.8603,21.74779,21.62355,20.83394,20.6757,20.56445,20.32653,HD009927,K3III,1.299,4395,2.11,-0.01
6516874242247905280,1237667255074029817,5788,56255,602,A5II (34578),145.3033,24.74503,20.93922,20.30996,20.02267,19.96069,19.78699,HD029139,K5III,1.538,3922,1.21,-0.17
6516973748050219008,1237667211051401546,5788,56255,964,A5II (34578),147.1987,24.26179,21.4793,20.37028,20.22859,20.18325,20.04913,HD036395,M1V,1.474,3705,4.8,0.6
6519186515469553664,1237667112798978469,5790,56271,822,A5II (34578),147.8196,26.97096,21.85136,20.86352,20.78958,20.65297,20.75108,HD002796,Fw,0.647,4949,1.32,-2.32
6520231326125412352,1237665369034391795,5791,56255,527,A5II (34578),143.6814,25.94761,21.3169,20.49046,20.25596,20.08798,19.68782,HD036395,M1V,1.474,3705,4.8,0.6
6521391036249690112,1237667143941489010,5792,56269,650,A5II (34578),141.2278,25.87878,21.78197,21.14023,20.89083,20.88392,20.43979,HD050281,K3V,1.074,4650,0,0.07
6522513363884593152,1237664669506666985,5793,56337,637,A5II (34578),148.821,34.91628,22.58264,21.82883,21.70646,21.63114,20.62334,HD001835,G3V,0.621,5771,4.44,0.15
6525846257449324544,1237665098463511063,5796,56274,474,A5II (34578),142.384,27.55446,22.63104,20.97743,20.6934,20.65109,20.6561,HD002796,Fw,0.647,4949,1.32,-2.32
6529342155525476352,1237664667358986619,5799,56325,904,A5II (34578),149.0697,33.25896,23.30123,21.67718,21.61892,21.41577,21.5476,HD028343,K7V,1.363,3900,4.232,0.17
6530249801602453504,1237665097929851099,5800,56279,110,A5II (34578),150.347,29.74562,21.69213,21.04028,20.83794,20.78069,20.53769,HD002796,Fw,0.647,4949,1.32,-2.32
6531420782308118528,1237665098465542426,5801,56328,274,A5II (34578),147.2071,29.33372,21.46673,20.67291,20.52504,20.49899,20.19589,HD036395,M1V,1.474,3705,4.8,0.6
6532638491117113344,1237664836470637331,5802,56309,608,A5II (34578),143.8806,30.20362,22.29748,21.8164,21.75942,21.71582,21.94653,HD036395,M1V,1.474,3705,4.8,0.6
6532675324756643840,1237664091831599432,5802,56309,742,A5II (34578),144.5754,31.23013,21.31315,20.6109,20.4165,20.25836,20.05584,HD009562,G2IV,0.605,5807,3.89,0.14
